"Unique ID","String Flags","Speaker","Japanese","English Translation"
"311504","3435921409","","そうか、おまえも
ロイドとコレットと戦ったのか？",""
"311505","3435921409","","セネルも？",""
"311506","3435921409","","ああ。襲っちまった。",""
"311507","3435921409","","あいつらが眩しすぎて
無力なオレが、情けなくて……な。",""
"311508","3435921409","","え!?
じゃあ、セネルが
騙し討ちの犯人だったの？",""
"311509","3435921409","","なにか理由があるみたいだね。",""
"311510","3435921409","","……俺には、海で行方不明になった
妹がいるんだ。",""
"311511","3435921409","","あいつが海に落ちた時、
俺は助けることができなかった。",""
"311512","3435921409","","ずっと二人で助け合って
生きてきたのに……",""
"311513","3435921409","","……そうやって嘆くだけなのか？
なぜ命がけで捜そうとしない？",""
"311514","3435921409","","だって、もうあいつは……",""
"311515","3435921409","","大切な人が生きていると
なぜ信じないのだ。",""
"311516","3435921409","","おまえの心の弱さが
妹を殺してしまっているだけでは
ないのか？",""
"311517","3435921409","","…………",""
"311518","3435921409","","なんだと！
おまえになにがわかる！",""
"311519","3435921409","","私にわかることは
たったひとつ……",""
"311520","3435921409","","信じて立ち向かわなければ、
なにも変えらないということだけだ。",""
"311521","3435921409","","……あんたの言う通りかも
しれない……な。",""
"311522","3435921409","","あ、どこへ行くの!?",""
"311523","3435921409","","……頭を冷やして考えてみるさ。",""
"311524","3435921409","","勘違いしちゃってゴメンなさい……",""
"311525","3435921409","","いや……",""
"311526","3435921409","","ロイドたちは無事に決勝に
進んだようですね。",""
"311527","3435921409","","……当然だ。
おまえとミントの弟子なのだから。",""
"311528","3435921409","","……クラトスさん。
ロイドに、あなたのことを
告げなくていいんですか……？",""
"311529","3435921409","","…………",""
"311530","3435921409","","蒼破刃！",""
"311531","3435921409","","あっ、『ベルザンディフラッグ』が!?",""
"311532","3435921409","","じゃーんけーん……",""
"311533","3435921409","","パー!!",""
"311534","3435921409","","ぐぅっ!?",""
"311535","3435921409","","こっちは『パー』で
そっちは『グー』――勝負ありだ。",""
"311536","3435921409","","つー訳で、この『ベルザンディフラッグ』は
いただいてくぜ。",""
"311537","3435921409","","えっ!?
ちょっとユーリ……？",""
"311538","3435921409","","逃げるぞ、ファラ！",""
"311539","3435921409","","ええ……え～～～!?",""
"311540","3435921409","","しまった！
追うぞ、クレス！",""
"311541","3435921409","","……いえ、決勝戦は
ロイドたちに任せましょう。",""
"311542","3435921409","","僕たちはダオスの襲撃に
備えるだけでいい。",""
"311543","3435921409","","クレス、しかしそれでは……",""
"311544","3435921409","","クレスとクラトスの敗北――
いやぁ、面白いシーンが
見られましたねぇ。",""
"311545","3435921409","","むふふ、あんな子ども騙しに
ひっかかるなんて、
意外に単純なんですねぇ？",""
"311546","3435921409","","言い訳はしない。あのジャンケンの
間合いで、抜刀されていたら
確実に斬られていたからな。",""
"311547","3435921409","","あなたたちこそ決勝戦は
どうしたんですか？",""
"311548","3435921409","","そちらと同じですよ。
お国のための面倒なバトルは
若者チームにお任せです。",""
"311549","3435921409","","ぶぅ～～～！
私もピチピチの若者なんですけどぉ!?",""
"311550","3435921409","","ジェイド、おまえの目的も
精霊闘技島にあるのではないのか？",""
"311551","3435921409","","フラッグを持たずに
どうやって島に渡る気だ？",""
"311552","3435921409","","我が新帝国（ニーズホッグ）は
タルタロスという万能艦を開発したんです。",""
"311553","3435921409","","それに乗れば、フラッグ無しで
精霊闘技島に侵入可能でして。",""
"311554","3435921409","","みゅうぅ～!?
でも、それは……",""
"311555","3435921409","","もちろんルール違反ですけど
だまっていてくださいね。",""
"311556","3435921409","","言いつけたら、ブタザルの
丸焼きにしちゃいますよ♪",""
"311557","3435921409","","丸焼きはいやですの～！
わ、わかったですの……",""
"311558","3435921409","","僕たちも、一緒に乗せて
もらう訳にはいかないですか？",""
"311559","3435921409","","さて、定員に余裕はありますが……
あっさり乗れてもつまらないでしょう？",""
"311560","3435921409","","前にやられた借りもありますしねー。",""
"311561","3435921409","","結局、戦わねばすまんか……",""
"311562","3435921409","","はは、わかりやすくて
いいじゃないですか！",""
"311563","3435921409","","さぁ、これでタルタロスに
乗せてもらえますね？",""
"311564","3435921409","","うぐぅ……おっさんチームに
二回も負けたぁ～～～！
悔しいぃぃ～～～!!",""
"311565","3435921409","","仕方ありません。乗船を許可します。
ただし……",""
"311566","3435921409","","ただし？",""
"311567","3435921409","","闘技島までの運賃、
お一人様１０００ガルドいただきま～す♥",""
"311568","3435921409","","ちゃっかりしてるなぁ!?",""
"311569","3435921409","","アニス。
いくらなんでも１０００ガルドは
暴利というものでしょう",""
"311570","3435921409","","やだなぁ、冗談ですよ～。
私がそんなにガメツイ人間に見えますかぁ？",""
"311571","3435921409","","…………",""
"311572","3435921409","","…………",""
"311573","3435921409","","…………",""
"311574","3435921409","","…………",""
"311650","3435921409","","すごい！
こんな大きな船が
マナを使わずに動くのか。",""
"311651","3435921409","","この技術が発達すれば
マナを奪い合わずにすむ世界が
来るかもしれないね。",""
"311652","3435921409","","クレス……なぜ奪われた
フラッグを取り返さなかった？",""
"311653","3435921409","","……僕はユグドラシルバトルに参加して
改めて思い知ったんです。",""
"311654","3435921409","","あのフラッグは、未来の夢の象徴なんだと。",""
"311655","3435921409","","僕みたいな復讐だけを願う男が、
手にしていいものじゃない……",""
"311656","3435921409","","後悔は、心を同じ刻（とき）に
縛りつける呪いの鎖……ですか。",""
"311657","3435921409","","クレスさんは真面目すぎですよー。
フラッグなんて、人間の欲望の象徴だと
思いますけどぉ？",""
"311658","3435921409","","クレス、おまえも本当は
ミントの救出を願って――",""
"311659","3435921409","","これはまた、ずいぶんと
生温い奴らだな？",""
"311660","3435921409","","フラッグなど、極限の戦いを
楽しむための道具にすぎん！",""
"311661","3435921409","","おまえは……",""
"311662","3435921409","","バルバトス！",""
"311663","3435921409","","無賃乗船は困りますね。",""
"311664","3435921409","","そうか。ならば……",""
"311665","3435921409","","これが俺の乗船賃だ！
全身全霊で受けとれぇいっ!!",""
"311666","3435921409","","ジェノサイドブレイバー！",""
"311667","3435921409","","うわぁぁぁっ！",""
"311668","3435921409","","きゃぁぁーーーー！",""
"311669","3435921409","","アニス！",""
"311670","3435921409","","ぐうっ……クレス！",""
